Id_Itinerario,Id_Segmento,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
6,10,2014/04/05,BK825RS,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,50,62,0.74
6,11,2014/04/05,BK825RS,,45.4560254,9.1873985,90,106,0.53
6,12,2014/04/05,BK825RS,,45.4576026,9.193402,50,70,0.51
6,13,2014/04/05,BK825RS,Corso%20di%20Porta%20Romana,45.4604349,9.1885149,50,66,0.49
6,14,2014/04/05,BK825RS,,45.4611221,9.1883402,90,114,0.08
6,15,2014/04/05,BK825RS,Via%20Alberico%20Albricci,45.4606757,9.1908889,50,64,0.2
6,16,2014/04/05,BK825RS,,45.4621151,9.1932758,50,85,0.25
6,17,2014/04/05,BK825RS,Via%20Sant%27Antonio,45.4616367,9.1934539,50,60,0.06
7,0,2014/03/26,BK825RS,Piazza%20S.%20Sepolcro%2C%2020123%20Milano%2C%20Italy,45.4629006,9.1853479,50,28,0
7,1,2014/03/26,BK825RS,Via%20Cardinal%20Federico,45.4628651,9.1855118,50,67,0.01
7,2,2014/03/26,BK825RS,Via%20Cardinal%20Federico,45.4631899,9.1859768,50,88,0.05
7,3,2014/03/26,BK825RS,Via%20delle%20Asole,45.4625928,9.1868609,90,116,0.1
7,4,2014/03/26,BK825RS,Via%20Torino,45.4637355,9.188277,50,81,0.17
7,5,2014/03/26,BK825RS,Piazza%20del%20Duomo,45.4647005,9.1885516,90,108,0.14
7,6,2014/03/26,BK825RS,,45.4660339,9.1884904,50,73,0.15
7,7,2014/03/26,BK825RS,Via%20Santa%20Margherita,45.4665738,9.1889772,50,89,0.07
7,8,2014/03/26,BK825RS,Via%20Silvio%20Pellico,45.4649456,9.1892682,50,86,0.19
8,0,2014/03/27,BK825RS,Piazza%20Sant%27Alessandro%2C%203%2C%2020123%20Milano%2C%20Italy,45.4607023,9.1863558,50,9,0
8,1,2014/03/27,BK825RS,Via%20della%20Palla,45.4612204,9.1864281,90,107,0.06
8,2,2014/03/27,BK825RS,Via%20Lupetta,45.4617521,9.186537,130,150,0.06
8,3,2014/03/27,BK825RS,Via%20degli%20Arcimboldi,45.4620434,9.1874254,90,117,0.08
8,4,2014/03/27,BK825RS,Via%20dell%27Unione,45.4614195,9.1877434,50,71,0.07
8,5,2014/03/27,BK825RS,,45.460489,9.1882838,50,66,0.11
8,6,2014/03/27,BK825RS,Corso%20Italia,45.4544659,9.1870954,90,112,0.68
8,7,2014/03/27,BK825RS,Via%20S.%20Luca,45.4547028,9.184081,50,62,0.24
8,8,2014/03/27,BK825RS,Via%20Calatafimi,45.4535518,9.1837515,90,118,0.14
8,9,2014/03/27,BK825RS,Via%20Sambuco,45.4529391,9.1808227,50,83,0.24
8,10,2014/03/27,BK825RS,Piazza%20XXIV%20Maggio,45.4530464,9.1792373,90,103,0.13
8,11,2014/03/27,BK825RS,,45.4540821,9.1759025,90,103,0.32
8,12,2014/03/27,BK825RS,Via%20Gaetano%20Ronzoni,45.4548095,9.1769525,90,124,0.12
8,13,2014/03/27,BK825RS,,45.4557544,9.177781,130,163,0.17
8,14,2014/03/27,BK825RS,Via%20Conca%20del%20Naviglio,45.4583114,9.178078,90,115,0.29
8,15,2014/03/27,BK825RS,Corso%20Genova,45.458614,9.177585,90,101,0.05
8,16,2014/03/27,BK825RS,Via%20Cesare%20Correnti,45.4590508,9.1782201,90,106,0.07
8,17,2014/03/27,BK825RS,Via%20Caminadella,45.4595867,9.1776612,130,163,0.07
8,18,2014/03/27,BK825RS,Via%20Orazio,45.4604294,9.1776322,90,117,0.1
8,19,2014/03/27,BK825RS,Via%20Lanzone,45.4607204,9.1796254,130,162,0.16
8,20,2014/03/27,BK825RS,Via%20Circo,45.4615711,9.1812449,130,142,0.19
8,21,2014/03/27,BK825RS,,45.4624594,9.1835919,90,106,0.23
8,22,2014/03/27,BK825RS,Via%20S.%20Maurilio,45.463135,9.1825505,130,148,0.11
8,23,2014/03/27,BK825RS,Via%20Santa%20Maria%20Podone,45.4635676,9.1838367,130,152,0.12
8,24,2014/03/27,BK825RS,Via%20Bocchetto,45.4641318,9.1845354,130,163,0.08
8,25,2014/03/27,BK825RS,Via%20Moneta,45.4636607,9.1854812,90,103,0.09
8,26,2014/03/27,BK825RS,Via%20dell%27Ambrosiana,45.4629881,9.1846877,50,79,0.1
8,27,2014/03/27,BK825RS,Via%20Zecca%20Vecchia,45.4625386,9.1844747,50,70,0.05
8,28,2014/03/27,BK825RS,Via%20Fosse%20Ardeatine,45.4624357,9.1853463,50,79,0.07
8,29,2014/03/27,BK825RS,Piazza%20S.%20Sepolcro,45.4628651,9.1855118,50,67,0.05
8,30,2014/03/27,BK825RS,,45.4628813,9.185535,50,85,0.0
9,0,2014/03/30,BK825RS,Corso%20di%20Porta%20Ticinese%2C%2039%2C%2020123%20Milano%2C%20Italy,45.4574504,9.1807155,50,20,0
9,1,2014/03/30,BK825RS,Corso%20di%20Porta%20Ticinese,45.4573868,9.1809168,90,111,0.02
9,2,2014/03/30,BK825RS,,45.4560254,9.1873985,90,107,0.53
9,3,2014/03/30,BK825RS,,45.4576026,9.193402,50,70,0.51
9,4,2014/03/30,BK825RS,,45.4632066,9.1987455,90,122,0.75
9,5,2014/03/30,BK825RS,Largo%20Augusto,45.4631785,9.1971317,90,120,0.15
9,6,2014/03/30,BK825RS,,45.4629669,9.1949855,50,64,0.17
9,7,2014/03/30,BK825RS,,45.4621546,9.193161,50,66,0.17
10,0,2014/03/30,BK825RS,Piazza%20Giuseppe%20Missori%2C%204%2C%2020122%20Milano%2C%20Italy,45.4610512,9.1879997,50,8,0
10,1,2014/03/30,BK825RS,Via%20Zebedia,45.460489,9.1882838,50,62,0.07
10,2,2014/03/30,BK825RS,Corso%20Italia,45.4560254,9.1873985,50,87,0.5
10,3,2014/03/30,BK825RS,Via%20Santa%20Sofia,45.4576026,9.193402,90,101,0.51
10,4,2014/03/30,BK825RS,,45.4632066,9.1987455,50,62,0.75
10,5,2014/03/30,BK825RS,,45.4669948,9.2005457,50,71,0.46
10,6,2014/03/30,BK825RS,,45.4687976,9.1992396,50,89,0.23
10,7,2014/03/30,BK825RS,Corso%20Venezia,45.4683513,9.1988528,50,78,0.06
11,0,2014/03/31,BK825RS,Piazza%20Sant%27Alessandro%2C%203%2C%2020123%20Milano%2C%20Italy,45.4607023,9.1863558,50,32,0
11,1,2014/03/31,BK825RS,Via%20della%20Palla,45.4612204,9.1864281,90,106,0.06
11,2,2014/03/31,BK825RS,Via%20Lupetta,45.4617521,9.186537,90,124,0.06
11,3,2014/03/31,BK825RS,Via%20degli%20Arcimboldi,45.4620434,9.1874254,50,61,0.08
11,4,2014/03/31,BK825RS,Via%20dell%27Unione,45.4614195,9.1877434,90,115,0.07
11,5,2014/03/31,BK825RS,,45.460489,9.1882838,50,65,0.11
11,6,2014/03/31,BK825RS,Corso%20Italia,45.4544659,9.1870954,50,67,0.68
11,7,2014/03/31,BK825RS,Via%20S.%20Luca,45.4547028,9.184081,50,64,0.24
11,8,2014/03/31,BK825RS,Via%20Calatafimi,45.4535518,9.1837515,90,111,0.14
11,9,2014/03/31,BK825RS,Via%20Sambuco,45.4529391,9.1808227,90,115,0.24
11,10,2014/03/31,BK825RS,Piazza%20XXIV%20Maggio,45.4530464,9.1792373,130,142,0.13
11,11,2014/03/31,BK825RS,,45.4540821,9.1759025,130,167,0.32
11,12,2014/03/31,BK825RS,Via%20Gaetano%20Ronzoni,45.4548095,9.1769525,90,128,0.12
11,13,2014/03/31,BK825RS,,45.4557544,9.177781,50,78,0.17
11,14,2014/03/31,BK825RS,Via%20Conca%20del%20Naviglio,45.4583114,9.178078,50,87,0.29
11,15,2014/03/31,BK825RS,Corso%20Genova,45.458614,9.177585,90,107,0.05
11,16,2014/03/31,BK825RS,Via%20Cesare%20Correnti,45.4590508,9.1782201,90,103,0.07
11,17,2014/03/31,BK825RS,Via%20Caminadella,45.4595867,9.1776612,50,68,0.07
11,18,2014/03/31,BK825RS,Via%20Orazio,45.4604294,9.1776322,90,120,0.1
11,19,2014/03/31,BK825RS,Via%20Lanzone,45.4607204,9.1796254,130,156,0.16
11,20,2014/03/31,BK825RS,Via%20Circo,45.4615711,9.1812449,130,162,0.19
11,21,2014/03/31,BK825RS,,45.4624594,9.1835919,130,153,0.23
11,22,2014/03/31,BK825RS,Via%20S.%20Maurilio,45.463135,9.1825505,90,117,0.11
11,23,2014/03/31,BK825RS,Via%20Santa%20Maria%20Podone,45.4635676,9.1838367,50,63,0.12
11,24,2014/03/31,BK825RS,Via%20Bocchetto,45.4641318,9.1845354,50,79,0.08
11,25,2014/03/31,BK825RS,Via%20Moneta,45.4636607,9.1854812,50,69,0.09
11,26,2014/03/31,BK825RS,Via%20dell%27Ambrosiana,45.4629881,9.1846877,90,100,0.1
11,27,2014/03/31,BK825RS,Via%20Zecca%20Vecchia,45.4625386,9.1844747,130,147,0.05
11,28,2014/03/31,BK825RS,Via%20Fosse%20Ardeatine,45.4624357,9.1853463,130,164,0.07
11,29,2014/03/31,BK825RS,Piazza%20S.%20Sepolcro,45.4628651,9.1855118,90,102,0.05
11,30,2014/03/31,BK825RS,,45.4628813,9.185535,50,87,0.0
12,0,2014/03/31,BK825RS,Milan%2C%20Italy,45.4654122,9.185966,50,34,0
12,1,2014/03/31,BK825RS,Piazza%20Cordusio,45.4652391,9.1862011,90,105,0.03
12,2,2014/03/31,BK825RS,,45.4637355,9.188277,130,166,0.23
12,3,2014/03/31,BK825RS,Via%20Torino,45.4602448,9.1813183,90,104,0.7
12,4,2014/03/31,BK825RS,,45.4587903,9.1778164,50,87,0.32
12,5,2014/03/31,BK825RS,,45.4581321,9.1768767,90,118,0.1
12,6,2014/03/31,BK825RS,Via%20Giovanni%20Battista%20Torti,45.4577733,9.1774303,130,156,0.06
12,7,2014/03/31,BK825RS,Via%20Conca%20del%20Naviglio,45.4575858,9.1773679,90,118,0.02
12,8,2014/03/31,BK825RS,,45.4574067,9.1773326,90,129,0.02
12,9,2014/03/31,BK825RS,,45.4585777,9.1782171,130,166,0.16
12,10,2014/03/31,BK825RS,Via%20Edmondo%20de%20Amicis,45.4573868,9.1809168,90,129,0.25
12,11,2014/03/31,BK825RS,,45.4560254,9.1873985,130,148,0.53
12,12,2014/03/31,BK825RS,,45.4576026,9.193402,90,101,0.51
12,13,2014/03/31,BK825RS,Corso%20di%20Porta%20Romana,45.4604349,9.1885149,130,154,0.49
12,14,2014/03/31,BK825RS,,45.4612105,9.1884206,90,115,0.1
12,15,2014/03/31,BK825RS,Via%20Maurizio%20Gonzaga,45.4620303,9.1897553,50,71,0.14
12,16,2014/03/31,BK825RS,Via%20Flavio%20Baracchini,45.4613188,9.191134,50,80,0.14
13,0,2014/03/27,BK825RS,Corso%20Venezia%2C%2015%2C%2020121%20Milano%2C%20Italy,45.4683513,9.1988528,50,0,0
13,1,2014/03/27,BK825RS,Via%20della%20Spiga,45.4687976,9.1992396,50,77,0.06
13,2,2014/03/27,BK825RS,Via%20Senato,45.4722757,9.1952014,50,78,0.5
13,3,2014/03/27,BK825RS,,45.4729602,9.1879209,50,76,0.59
13,4,2014/03/27,BK825RS,,45.4720908,9.1839051,50,74,0.33
13,5,2014/03/27,BK825RS,,45.4717748,9.182273,90,110,0.13
13,6,2014/03/27,BK825RS,Foro%20Buonaparte,45.4684627,9.1825364,90,106,0.41
13,7,2014/03/27,BK825RS,Foro%20Buonaparte,45.4679386,9.1781434,130,151,0.39
13,8,2014/03/27,BK825RS,,45.4682641,9.1775069,130,148,0.06
13,9,2014/03/27,BK825RS,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,90,106,0.09
13,10,2014/03/27,BK825RS,,45.4614926,9.1734501,50,68,0.78
13,11,2014/03/27,BK825RS,Via%20Edmondo%20de%20Amicis,45.4587903,9.1778164,50,72,0.46
13,12,2014/03/27,BK825RS,Via%20Cesare%20Correnti,45.4601241,9.1810036,50,71,0.29
13,13,2014/03/27,BK825RS,,45.4623097,9.1865571,50,64,0.52
14,0,2014/04/05,BK825RS,Via%20Lentasio%2C%203%2C%2020122%20Milano%2C%20Italy,45.4580534,9.1912833,50,49,0
14,1,2014/04/05,BK825RS,Via%20S.%20Senatore,45.4575097,9.1900583,90,121,0.12
14,2,2014/04/05,BK825RS,,45.4573991,9.187553,130,149,0.2
14,3,2014/04/05,BK825RS,Corso%20Italia,45.4560254,9.1873985,90,117,0.15
14,4,2014/04/05,BK825RS,Via%20Santa%20Sofia,45.4576026,9.193402,90,120,0.51
14,5,2014/04/05,BK825RS,,45.4632066,9.1987455,50,84,0.75
14,6,2014/04/05,BK825RS,Largo%20Augusto,45.4635328,9.1974201,90,118,0.11
14,7,2014/04/05,BK825RS,Via%20Durini,45.465605,9.1981691,90,110,0.24
14,8,2014/04/05,BK825RS,Corso%20Europa,45.4645134,9.1966393,50,70,0.2
14,9,2014/04/05,BK825RS,Largo%20Corsia%20dei%20Servi,45.4643512,9.1955137,50,76,0.15
0,0,2002/10/11,AU608DN,Via%20Rimini%2C%2074%2C%2080143%20Napoli%2C%20Italy,40.8572632,14.2752419,50,28,0
0,1,2002/10/11,AU608DN,Via%20Foggia,40.8572848,14.2752057,90,105,0.0
0,2,2002/10/11,AU608DN,Via%20Foggia,40.8584635,14.2754041,130,150,0.14
0,3,2002/10/11,AU608DN,Via%20Chieti,40.8585576,14.2764652,90,120,0.09
0,4,2002/10/11,AU608DN,Via%20Giovanni%20Porzio,40.8578905,14.2765838,50,74,0.07
1,0,2002/10/18,AU608DN,Piazza%20Carlo%20III%2C%2049%2C%2080137%20Napoli%2C%20Italy,40.8628174,14.2670005,50,7,0
1,1,2002/10/18,AU608DN,Via%20Alessio%20Mazzocchi,40.8632469,14.2667669,50,84,0.06
1,2,2002/10/18,AU608DN,Piazza%20Carlo%20III,40.8642923,14.2679458,90,118,0.15
1,3,2002/10/18,AU608DN,,40.8654391,14.2691436,90,125,0.16
1,4,2002/10/18,AU608DN,Via%20Arenaccia,40.8676744,14.268499,50,64,0.27
1,5,2002/10/18,AU608DN,Via%20Domenico%20Forges%20Davanzati,40.8680613,14.269841,50,66,0.12
1,6,2002/10/18,AU608DN,Via%20Generale%20D%27Ambrosio,40.8683016,14.2697366,50,69,0.03
2,0,2002/10/14,AU608DN,Via%20Generale%20D%27Ambrosio%2C%2031%2C%2080141%20Napoli%2C%20Italy,40.8683016,14.2697366,50,43,0
2,1,2002/10/14,AU608DN,Via%20Astore%20Ludovico%20Antonio,40.8701234,14.2684668,90,117,0.24
2,2,2002/10/14,AU608DN,Calata%20Capodichino,40.8686414,14.267938,130,152,0.18
2,3,2002/10/14,AU608DN,,40.8650385,14.2685622,130,159,0.41
2,4,2002/10/14,AU608DN,Via%20Giovanni%20Gussone,40.8654391,14.2691436,130,161,0.08
2,5,2002/10/14,AU608DN,Via%20Arenaccia,40.8631032,14.2698766,130,156,0.27
2,6,2002/10/14,AU608DN,Via%20Colonnello%20Carlo%20Lahalle,40.8631768,14.2719617,90,100,0.18
2,7,2002/10/14,AU608DN,Via%20Generale%20Girolamo%20Cal%C3%A0%20Ulloa,40.8644505,14.2717202,50,71,0.14
3,0,2002/10/19,AU608DN,Via%20Nuova%20del%20Campo%2C%2050%2C%2080141%20Napoli%2C%20Italy,40.8683542,14.2827238,50,44,0
3,1,2002/10/19,AU608DN,Cupa%20Lautrec,40.8694801,14.2844196,50,67,0.19
3,2,2002/10/19,AU608DN,Viale%20Comandante%20Umberto%20Maddalena,40.8755311,14.2786868,50,78,0.84
3,3,2002/10/19,AU608DN,Via%20Filippo%20Maria%20Briganti,40.8681502,14.270152,50,63,1.55
3,4,2002/10/19,AU608DN,,40.8683016,14.2697366,50,85,0.06
4,0,2002/10/11,AU608DN,Via%20Astore%20Ludovico%20Antonio%2C%206%2C%2080141%20Napoli%2C%20Italy,40.8685684,14.2682046,50,48,0
4,1,2002/10/11,AU608DN,Via%20Ignazio%20Falconieri,40.8687163,14.2688215,90,108,0.05
4,2,2002/10/11,AU608DN,Via%20Ignazio%20Falconieri,40.8691551,14.2686737,90,129,0.05
4,3,2002/10/11,AU608DN,Via%20Tommaso%20Costa,40.8691704,14.268112,130,145,0.05
4,4,2002/10/11,AU608DN,Calata%20Capodichino,40.8686414,14.267938,90,118,0.06
4,5,2002/10/11,AU608DN,,40.8650385,14.2685622,90,116,0.41
4,6,2002/10/11,AU608DN,Via%20Giovanni%20Gussone,40.8654391,14.2691436,50,75,0.08
4,7,2002/10/11,AU608DN,Via%20Arenaccia,40.8616296,14.2702379,50,79,0.44
5,0,2002/10/14,AU608DN,Via%20Fontanelle%20Al%20Trivio%2C%2024%2C%2080141%20Napoli%2C%20Italy,40.86593,14.2756953,50,18,0
5,1,2002/10/14,AU608DN,Via%20S.%20Giovanni%20de%20Matha,40.8658647,14.2756491,50,69,0.01
5,2,2002/10/14,AU608DN,Via%20Ferdinando%20Manlio,40.8658322,14.2754786,50,84,0.01
5,3,2002/10/14,AU608DN,Corso%20Malta,40.8654213,14.2754853,90,114,0.05
5,4,2002/10/14,AU608DN,Via%20Vicinale%20Cannola,40.8639241,14.2812984,50,87,0.54
5,5,2002/10/14,AU608DN,Via%20Aquileia,40.8649512,14.2844108,90,100,0.29
5,6,2002/10/14,AU608DN,Via%20Vicinale%20S.%20Maria%20del%20Pianto,40.8639302,14.2852533,50,72,0.13
5,7,2002/10/14,AU608DN,Via%20Nuova%20Poggioreale,40.8644722,14.2866539,50,68,0.15
6,0,2002/10/13,AU608DN,80143%20Naples%2C%20Italy,40.8655487,14.2888708,50,19,0
6,1,2002/10/13,AU608DN,Via%20II%20Traversa%20Macello,40.8671652,14.2921946,50,82,0.33
6,2,2002/10/13,AU608DN,Via%20Michele%20Parise,40.8660114,14.2931208,90,111,0.15
6,3,2002/10/13,AU608DN,,40.8646656,14.2945862,50,72,0.19
6,4,2002/10/13,AU608DN,Via%20Nicola%20Miraglia,40.8684675,14.2961095,50,82,0.45
6,5,2002/10/13,AU608DN,Via%20Nuova%20Poggioreale,40.8639302,14.2852533,50,82,1.05
6,6,2002/10/13,AU608DN,Via%20Vicinale%20S.%20Maria%20del%20Pianto,40.8649512,14.2844108,90,125,0.13
6,7,2002/10/13,AU608DN,Via%20Aquileia,40.8639241,14.2812984,50,68,0.29
6,8,2002/10/13,AU608DN,Via%20Vicinale%20Cannola,40.8654213,14.2754853,90,118,0.54
6,9,2002/10/13,AU608DN,Corso%20Malta,40.8658322,14.2754786,50,78,0.05
6,10,2002/10/13,AU608DN,Via%20Ferdinando%20Manlio,40.8658647,14.2756491,50,65,0.01
6,11,2002/10/13,AU608DN,Via%20Fontanelle%20Al%20Trivio,40.86593,14.2756953,50,60,0.01
